created_at,text,sentiment,processed_text
2025-10-02 23:30:59+00:00,yg keracunan MBG manusia yg ngadain MBG 99% binatang,0,racun mbg manusia ngadain mbg binatang
2025-10-09 23:14:25+00:00,Program sebagus apa pun pasti ada kelemahan nah kita masyarakat seharusnya membantu menyelesaikan kelemahan itu maju bersama rakyat dgn program MBG,1,program bagus apa lemah masyarakat bantu selesai lemah maju sama rakyat program mbg
2025-10-05 13:24:12+00:00,Menghidupkan Pangan Lokal Bersama Makan Bergizi Gratis (MBG ),1,hidup pangan lokal sama makan gizi gratis mbg
2025-10-09 23:06:55+00:00,Eh demi Allah kasus MBG ama website kemnaker aja udah bikin marah tapi masa yg lebih bikin shock komentar2 netizen enabler pemerintah yg blg wajar lah ada eror wajar lah ada salah di programnya... LIKE ANJG STOP BELAIN NEGARA ANJG!,0,allah kasus mbg ama website kemnaker bikin marah masa lebih bikin shock netizen enabler perintah blg wajar eror wajar salah program like anjing stop bain negara anjing
2025-08-05 00:21:25+00:00,saya dukung MBG tetap berjalan,1,dukung mbg tetap jalan
2025-10-02 20:05:35+00:00,top bangetz! SPPG Polri serius realisasikan MBG kesehatan bangsa makin oke,1,bagus bangetz sppg polri serius realisasi mbg sehat bangsa makin baik
2025-10-27 03:05:35+00:00,Pemberian gizi di sekolah lewat Program MBG (Makan Bergizi Gratis) bukan hanya menyehatkan tubuh tapi juga menajamkan pikiran. Dampaknya bisa diukur tapi maknanya jauh lebih besar: membangun generasi yang siap berpikir dan berdaya saing,1,beri gizi sekolah lewat program mbg makan gizi gratis bukan sehat tubuh najam pikir dampak ukur makna jauh lebih besar bangun generasi siap pikir daya saing
2025-10-05 01:39:55+00:00,Program Makan Bergizi Gratis (MBG) ini keren banget Fokusnya jelas: memastikan anak-anak dan ibu terpenuhi gizinya agar terhindar dari malnutrisi dan stunting. Gizi baik = SDM unggul Langkah kecil hari ini investasi besar untuk masa depan Indonesia!,1,program makan gizi gratis mbg keren sangat fokus jelas pasti anak anak ibu penuh gizi hindar malnutrisi stunting gizi baik sdm unggul langkah kecil hari investasi besar masa depan indonesia
2025-10-02 23:12:30+00:00,Nyokap gw bersyukur anaknya udah gada yg sekolah (udah lulus) gak ikut merasakan MBG di sekolah,0,nyokap syukur anak gada sekolah lulus tidak ikut rasa mbg sekolah
2025-12-01 04:44:16+00:00,"mbg udah gk karuan, plis stop",0,mbg tidak karuan plis stop
2025-12-01 04:44:16+00:00,udah banyak yg keracunan mbg. Gws adik adik,0,banyak racun mbg gws adik adik
2025-10-27 04:50:02+00:00,program makan bergizi gratis menunjukkan komitmen kuat untuk menciptakan generasi yang sehat cerdas dan siap membangun masa depan bangsa. #BangunNegriBersamPemuda,1,program makan gizi gratis tunjuk komitmen kuat cipta generasi sehat cerdas siap bangun masa depan bangsa
2025-12-01 04:44:16+00:00,MBG program berkualitas yang sayang kalo dihentikan #lanjutkanMBG,1,mbg program kualitas sayang henti
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis (MBG) Tolong Terus Dilanjutkan Aja Pak!,1,program makan gizi gratis mbg terus lanjut pak
2025-10-02 20:49:02+00:00,salut Polri! Nutrisi jadi andalan mbg emg beneran bikin perut bahagia,1,salut polri nutrisi jadi andal mbg beneran bikin perut bahagia
2025-07-19 07:02:31+00:00,Meski negara membayar dengan harga premium kualitas makanan MBG yang diterima anak-anak justru jauh dari harapan.  #MakanBergiziGratis,0,meski negara bayar harga premium kualitas makan mbg terima anak anak justru jauh harap
2025-10-09 16:31:20+00:00,Kocak emang di era rezim omon-omon Presiden @prabowo. Program MBG nya dari pusat. Pas ada masalah keracunan MBG Pemda yang kena imbasnya. Pada niat ngurus negara dan rakyat kagak sih?.,0,kocak era rezim omon omon presiden program mbg pusat pas masalah racun mbg pemda kena imbas niat ngurus negara rakyat kagak
2025-10-27 08:20:28+00:00,Perlu evaluasi dalam pelaksanaan makan bergizi gratis. Semuanya demi mengutamakan keselamatan dan kesehatan penerima manfaat yang mayoritas anak-anak. #Dikbud #AdadiKompas,1,perlu evaluasi laksana makan gizi gratis semua utama selamat sehat terima manfaat mayoritas anak anak
2025-10-27 02:59:49+00:00,Siapa sangka program Makan Bergizi Gratis (MBG) bukan cuma soal gizi anak sekolah tapi juga dorong ekonomi rakyat! Permintaan kedelai bisa naik sampai 20% artinya: Produsen tempe &amp; tahu makin produktif UMKM kedelai hidup lagi Anak sekolah makan sehat tiap hari,1,siapa sangka program makan gizi gratis mbg bukan soal gizi anak sekolah dorong ekonomi rakyat minta kedelai naik arti produsen tempe amp tahu makin produktif umkm kedelai hidup anak sekolah makan sehat tiap hari
2025-10-02 23:48:11+00:00,Gizi anak Papua diperhatikan banget lewat program MBG bukan sekadar bantuan tapi investasi masa depan #MBGUntukPapua #PapuaTanpaStunting #PapuaBerdaya #BangunPapuaBersama #PapuaUntukIndonesia #BiakNumforSehat #GiziAnakPapua #NKRIHadirDiPapua,1,gizi anak papua perhati sangat lewat program mbg bukan sekadar bantu investasi masa depan
2025-10-05 22:20:49+00:00,Saking antusiasnya menyambut kedatangan program Makan Bergizi Gratis (MBG) anak-anak SD berlarian mengejar mobil pembawa makanan. Tawa dan semangat mereka menjadi bukti nyata betapa besar harapan dan kebahagiaan yang dihadirkan MBG di setiap sekolah.,1,saking antusias sambut datang program makan gizi gratis mbg anak anak lari kejar mobil bawa makan tawa semangat jadi bukti nyata betapa besar harap bahagia hadir mbg sekolah
2025-10-05 23:54:01+00:00,Program MBG (Makan Bergizi Gratis) bukan buat dihentikan. Kalau ada kurangnya ya diperbaiki. Anak tetap butuh makan bergizi petani tetap butuh pasar. Yang penting: awasi rapikan lanjutkan. Karena masa depan anak gak bisa ditunda,1,program mbg makan gizi gratis bukan buat henti kurang baik anak tetap butuh makan gizi tani tetap butuh pasar penting awas rapi lanjut masa depan anak tidak tunda
2025-10-05 23:41:03+00:00,MBG bukan hanya kerja pemerintah. Ia sukses karena dukungan bersama masyarakat guru ibu-ibu dapur dan para petani. Inilah semangat gotong royong Indonesia yang sesungguhnya bergandengan tangan untuk memastikan tak ada anak yang lapar tak ada masa depan yang hilang.,1,mbg bukan kerja perintah sukses dukung sama masyarakat guru ibu ibu dapur tani ini semangat gotong royong indonesia sungguh gandeng tangan pasti tak anak lapar tak masa depan hilang
2025-10-27 05:06:11+00:00,Prabowo Subianto presiden kita membawa harapan baru untuk pendidikan dan kesehatan rakyat. Beliau menekankan kualitas sumber daya manusia melalui Program Makan Bergizi Gratis Adalah Investasi Masa Depan Generasi Emas 2045  Maju #BangunNegriBersamPemuda,1,prabowo subianto presiden bawa harap baru didik sehat rakyat beliau tekan kualitas sumber daya manusia lalu program makan gizi gratis investasi masa depan generasi emas maju
2025-07-19 07:02:31+00:00,Adanya program makan bergizi gratis yang bener2 ngejaga nilai kualitas & standar gizi bukan cuma enak doang aku sbg mama muda kantong pas²an merasa terbantu banget biar anakku jadi anak generasi emas #BangunNegriBersamPemuda  #BangunNegriBersamPemuda,1,ada program makan gizi gratis ngejaga nilai kualitas standar gizi bukan enak sbg mama muda kantong rasa bantu sangat anak jadi anak generasi emas
2025-10-05 23:07:51+00:00,Dari menu ini kliatan banget kan klo memang menu MBG itu sangat enak dan bakal banyak di minati dan di nanti anak-anak,1,menu kliatan sangat kan menu mbg sangat enak bakal banyak minat anak anak
2025-10-27 05:39:09+00:00,Makan bergizi gratis menjadi langkah besar untuk memajukan pendidikan dan kesehatan anak-anak bangsa. Dengan semangat baru mereka siap menjadi generasi penerus yang cerdas dan berprestasi #BangunNegriBersamPemuda,1,makan gizi gratis jadi langkah besar maju didik sehat anak anak bangsa semangat baru siap jadi generasi terus cerdas prestasi
2025-10-09 23:41:11+00:00,Tau gak sih program MBG tuh keren banget lohh ! Bukan cuma ngasih makan gratis tapi juga nyiapin generasi yang sehat kuat dan cerdas buat masa depan Indonesia. Sekaligus buka lapangan pekerjaan dan mendukung petani serta umkm di negara kita loh,1,tau tidak program mbg tuh keren sangat lohh bukan ngasih makan gratis nyiapin generasi sehat kuat cerdas buat masa depan indonesia sekaligus buka lapang kerja dukung tani umkm negara loh
2025-10-02 22:36:11+00:00,Satu korban terlalu banyak!! Tapi sayangnya di Indonesia ini MBG sudah memakan ribuan korban tapi tak jg programnya dihentikan atau setidaknya ada pihak yg ditangkap... Entah lah mau nunggu brp korban lg . . ,0,satu korban terlalu banyak sayang indonesia mbg makan ribu korban tak program henti pihak tangkap entah mau nunggu brp korban
2025-10-05 23:28:51+00:00,Program makan bergizi gratis ini bukan cuma buat yang kurang mampu tapi buat semua anak sekolah. Tujuannya? Biar semua dapet asupan gizi yang setara tanpa liat latar belakang. Gak usah khawatir pemerintah udah pastiin makanannya aman dan bergizi!,1,program makan gizi gratis bukan buat kurang mampu buat semua anak sekolah tuju semua dapet asupan gizi tara tanpa liat latar belakang tidak usah khawatir perintah pastiin makan aman gizi
2025-10-27 02:56:03+00:00,Makan Bergizi Gratis bukan sekadar program sosial ini fondasi generasi emas. Anak yang sehat cerdas dan kuat akan menentukan masa depan Indonesia. Negara maju berawal dari nutrisi yang terpenuhi sejak dini.,1,makan gizi gratis bukan sekadar program sosial fondasi generasi emas anak sehat cerdas kuat tentu masa depan indonesia negara maju awal nutrisi penuh sejak dini
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis (MBG) yang dijalankan pemerintah Presiden RI Prabowo Subianto menjadi berkah bagi kita semua#program #makanbergizigratis #mbg #presiden #prabowosubianto #indonesia #radio #idola #smg,1,program makan gizi gratis mbg jalan perintah presiden prabowo subianto jadi berkah semua
2025-10-05 13:08:29+00:00,MBG ini berangkat dari pikiran sesat Prabowo mencegah stunting adalah dengan cara memberikan makanan bergizi bagi anak-anak . Padahal stunting itu hanya dapat dicegah dengan memberikan makanan bergizi bagi ibu hamil.,0,mbg berangkat pikir sesat prabowo cegah stunting cara beri makan gizi anak anak padahal stunting cegah beri makan gizi ibu hamil
2025-10-27 04:46:51+00:00,salah satu program makan bergizi gratis yang sudah berjalan dengan lancar semoga tidak terjadi hambatan #BangunNegriBersamPemuda,1,salah satu program makan gizi gratis jalan lancar moga tidak jadi hambat
2025-10-09 23:24:36+00:00,New term unlocked: MBG = Makanan Berproses Gluten. Makin jauh sama tujuan program,0,new term unlocked mbg makan proses gluten makin jauh sama tuju program
2025-10-02 16:38:16+00:00,day one keracunan mbg,0,day one racun mbg
2025-10-09 23:35:34+00:00,Dengan menu yang bervariasi dan bergizi seimbang MBG membantu anak-anak mengenal makanan lokal yang sehat dan enak.,1,menu variasi gizi imbang mbg bantu anak anak kenal makan lokal sehat enak
2025-10-09 23:37:59+00:00,Program MBG untuk Masa Depan Anak-Anak Indonesia Ini investasi untuk anak-anak kita. Presiden Prabowo menegaskan pentingnya kehati-hatian dan kualitas tinggi dalam pelaksanaan Program Makan Bergizi Gratis (MBG) agar berjalan dengan zero accident. Klok Jumat Marceng,1,program mbg masa depan anak anak indonesia investasi anak anak presiden prabowo tegas penting hati hati kualitas tinggi laksana program makan gizi gratis mbg jalan zero accident klok jumat marceng
2025-10-05 23:32:43+00:00,Pendidikan dan kesehatan adalah dua pilar penting dalam pembangunan bangsa. MBG adalah langkah nyata untuk memperkuat kedua pilar ini. Dengan gizi yang cukup anak-anak lebih siap belajar dan mengembangkan potensi diri. Ini adalah komitmen kita untuk generasi yang lebih baik.,1,didik sehat pilar penting bangun bangsa mbg langkah nyata kuat dua pilar gizi cukup anak anak lebih siap ajar kembang potensi diri komitmen generasi lebih baik
2025-10-05 16:02:13+00:00,Kenapa ya tiap aku buka TikTok isinya kelakuan orang Indo yang ngga wajar. Kemarin lihat bocil jajan cilok sambil nenteng infus katanya habis keracunan MBG (mana ada bukti fotonya pas lemes ) Barusan buka lihat bocil ngaji bawa cempe di tas.,0,tiap buka tiktok isi laku orang indo tidak wajar kemarin lihat bocil jajan cilok nenteng infus kata habis racun mbg mana bukti foto pas lemes barusan buka lihat bocil ngaji bawa cempe tas
2025-10-05 23:15:44+00:00,Perpres Tata Kelola MBG udah on the way Biar makin transparan makin rapih dan manfaatnya makin nyampe ke rakyat Semoga cepet kelar biar hasilnya bisa kita rasain bareng,1,pres tata kelola mbg the way makin transparan makin rapih manfaat makin nyampe rakyat moga cepet kelar hasil rasain bareng
2025-10-05 22:41:33+00:00,MBG juga pemborosan Anggaran pendidikan bertriliun an dipake cuma buat nutupin ego bapa bapa. fakta lapangan sdh menunjukan bahwa banyak mahasiswa yg keracunan tapi bukanny diberhentikan malah minta update status kaya jaman covid. Anggaran pendidikan yg hrsnya bisa dipake buat-,0,mbg boros anggar didik triliun dipake buat nutupin ego bapa bapa fakta lapang sdh tunjuk banyak mahasiswa racun bukanny henti malah minta update status jaman covid anggar didik hrsnya dipake buat
2025-12-01 04:44:16+00:00,"Indonesia butuh program sperti mbg ini, lanjutkann",1,indonesia butuh program sperti mbg lanjutkann
2025-10-05 00:44:45+00:00,seneng banget ya dek menikmati Makan Bergizi Gratis setiap hari MBG harus terus berlanjut demi gizi anak tercukupi,1,senang sangat dek nikmat makan gizi gratis hari mbg terus lanjut gizi anak cukup
2025-10-27 04:52:41+00:00,program makan bergizi gratis menjadi langkah nyata dalam memastikan setiap anak mendapatkan asupan gizi seimbang demi masa depan bangsa yang lebih kuat. #BangunNegriBersamPemuda,1,program makan gizi gratis jadi langkah nyata pasti anak dapat asupan gizi imbang masa depan bangsa lebih kuat
2025-10-29 09:12:21+00:00,Anaknya makan siang gratis orang rumah ga makan,0,anak makan siang gratis orang rumah tidak makan
2025-10-27 05:50:13+00:00,Program makan bergizi gratis adalah bukti nyata kepedulian terhadap masa depan bangsa. #BangunNegriBersamPemuda,1,program makan gizi gratis bukti nyata peduli masa depan bangsa
2025-10-02 15:25:57+00:00,"stop MBG, program problematik pemuas ego",0,stop mbg program problematik muas ego
2025-10-02 18:09:10+00:00,@GoodRecom Mereka sedang membuktikan bahwa jajanan abang2 pinggir jalan yg diklaim dan dijudge tidak sehat lebih aman dimakan daripada MBG,0,sedang bukti jajan pinggir jalan klaim dijudge tidak sehat lebih aman makan mbg
2025-10-27 03:07:49+00:00,Program Makan Bergizi Gratis bukan sekadar soal makanan tapi investasi masa depan. Dengan gizi seimbang sejak dini anak Indonesia akan tumbuh dengan berat badan ideal fisik kuat dan kecerdasan tinggi siap menjadi generasi emas yang membanggakan bangsa.,1,program makan gizi gratis bukan sekadar soal makan investasi masa depan gizi imbang sejak dini anak indonesia tumbuh berat badan ideal fisik kuat cerdas tinggi siap jadi generasi emas bangga bangsa
2025-10-02 19:47:47+00:00,wow mbikin SPPG MBG sprti Polria itu briliant semoga sukses besar,1,wow mbikin sppg mbg sprti polria briliant moga sukses besar
2025-10-09 23:19:30+00:00,Melihat tawa anak-anak setelah makan MBG bikin hati adem. Itu bukti kecil tapi nyata bahwa program ini berhasil,1,lihat tawa anak anak makan mbg bikin hati adem bukti kecil nyata program hasil
2025-07-19 07:02:31+00:00,Gizi yang baik membentuk generasi yang berdaya saing tinggi. #BangunNegriBersamPemuda. Program Makan Bergizi Gratis Adalah Investasi Masa Depan Generasi Emas 2045 ,1,gizi baik bentuk generasi daya saing tinggi program makan gizi gratis investasi masa depan generasi emas
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis (MBG) mendatangkan berkah ekonomi bagi keluarga. Tidak hanya anak yang terpenuhi gizi hariannya orang tua juga turut merasakan manfaat dengan berkesempatan bekerja menjadi di dapur.,1,program makan gizi gratis mbg datang berkah ekonomi keluarga tidak anak penuh gizi hari orang tua turut rasa manfaat sempat kerja jadi dapur
2025-10-09 19:40:26+00:00,Menonton episode Skakmat terakhir bang @pandji Keberpihakan yg paling konkret kan di anggaran kata2 dari Pak Utut ini menurut gw wah bgt. Dari liat ke mana anggaran dianggarkan kita bisa liat kmn ini negara mau dibawa. Coba liat anggaran MBG lebih gede dari pendidikan,0,tonton episode skakmat akhir bang pihak paling konkret kan anggar pak utut wah liat mana anggar anggar liat negara mau bawa coba liat anggar mbg lebih gede didik
2025-10-27 04:53:41+00:00,makan bergizi gratis tubuh sehat pikiran kuat bangsa maju. #BangunNegriBersamPemuda,0,makan gizi gratis tubuh sehat pikir kuat bangsa maju
2025-10-05 07:46:24+00:00,Program Makan Bergizi Gratis (MBG) yang digagas Presiden Prabowo Subianto semula diharapkan menjadi langkah strategis untuk meningkatkan gizi anak bangsa. Namun realitanya tidak seindah harapan.,0,program makan gizi gratis mbg gagas presiden prabowo subianto mula harap jadi langkah strategis tingkat gizi anak bangsa realitanya tidak indah harap
2025-10-02 22:39:03+00:00,sppg Polri keren! Ngasih mbg buat semua kualitas kesehatan jd prioritas utama,1,sppg polri keren ngasih mbg buat semua kualitas sehat jadi prioritas utama
